N_unmapped	24607071	24607071	24607071
N_multimapping	0	0	0
N_noFeature	1961124	10376662	2112585
N_ambiguous	430873	10410	225916
FBgn0031081	7	0	7
FBgn0052826	3	0	3
FBgn0031085	9	0	9
FBgn0062565	99	0	100
FBgn0031088	0	0	0
FBgn0041626	7	0	7
FBgn0040784	1	0	1
FBgn0031086	57	3	54
FBgn0031082	31	31	0
FBgn0031080	0	0	0
FBgn0052821	0	0	0
FBgn0053217	753	5	748
FBgn0052350	559	98	833
FBgn0024733	12812	7	12807
FBgn0040372	1301	2	1301
FBgn0000316	716	2	752
FBgn0024989	1	1	6
FBgn0040371	27	0	27
FBgn0029521	9	0	9
FBgn0004034	8	1	7
FBgn0000022	0	0	0
FBgn0004170	0	0	0
FBgn0002561	1	0	1
FBgn0000137	1	0	1
FBgn0029522	0	31	113
FBgn0052817	1	16	6
FBgn0029524	8	4	7
FBgn0023536	112	2	147
FBgn0023534	9	1	8
FBgn0023535	8	5	39
FBgn0023537	2061	1	2060
FBgn0029525	648	4	647
FBgn0029523	35	127	63
FBgn0010019	2	1	1
FBgn0011822	0	1	0
FBgn0052816	14	5	9
FBgn0040370	354	194	160
FBgn0040373	337	17	322
FBgn0000108	607	42	565
FBgn0025640	163	8	169
FBgn0025635	593	52	541
FBgn0001341	655	48	615
FBgn0003575	837	4	833
FBgn0025634	64	1	63
FBgn0025638	564	21	568
FBgn0040383	391	6	387
FBgn0040382	262	22	240
FBgn0027343	5	0	5
FBgn0025621	514	8	508
FBgn0029535	5	5	0
FBgn0026874	94	7	88
FBgn0025616	29	23	6
FBgn0015799	259	8	254
FBgn0025620	1	0	1
FBgn0015288	1949	10	1940
FBgn0029532	8	4	4
FBgn0029531	4	16	3
FBgn0025639	1037	8	1055
FBgn0002579	1643	0	1643
FBgn0026879	95	9	108
FBgn0029529	25	1	28
FBgn0025633	1670	3	1668
FBgn0040892	11	10	1
FBgn0040341	36	39	1
FBgn0029539	8	7	1
FBgn0040339	123	0	129
FBgn0052815	34	63	19
FBgn0040340	422	0	422
FBgn0040347	130	6	192
FBgn0042146	0	0	0
FBgn0029552	0	0	0
FBgn0040337	94	8	96
FBgn0040398	381	0	381
FBgn0040365	1	0	1
FBgn0040397	226	110	128
FBgn0026143	504	13	501
FBgn0040351	45	5	53
FBgn0040338	0	0	0
FBgn0040350	17	17	0
FBgn0040349	7	6	1
FBgn0040348	66	118	16
FBgn0040346	184	0	231
FBgn0040342	8	5	4
FBgn0040345	17	22	1
FBgn0040343	13	1	12
FBgn0052814	20	1	19
FBgn0040364	1	1	0
FBgn0040362	0	0	0
FBgn0040361	1	0	1
FBgn0040360	1	0	1
FBgn0040359	0	0	0
FBgn0040358	0	0	0
FBgn0029568	1	1	0
FBgn0040357	1	1	0
FBgn0040367	4	6	1
FBgn0025642	31	0	31
FBgn0004650	14	6	8
FBgn0024362	411	15	400
FBgn0024361	22	14	9
FBgn0024364	522	2	521
FBgn0029573	15	10	5
FBgn0024987	695	0	695
FBgn0023169	639	7	643
FBgn0052813	431	6	425
FBgn0024985	862	2	860
FBgn0027794	330	5	325
FBgn0027795	51	11	40
FBgn0024986	94	9	96
FBgn0000826	160	6	155
FBgn0024365	737	2	735
FBgn0024360	301	5	301
FBgn0024366	26	0	26
FBgn0025641	124	5	119
FBgn0052811	1	0	1
FBgn0028550	2093	1365	728
FBgn0026876	522	0	522
FBgn0040366	56	0	59
FBgn0040363	0	0	0
FBgn0040368	1	0	1
FBgn0026872	39	35	9
FBgn0029580	12	15	2
FBgn0025383	13	2	11
FBgn0025381	1153	8	1145
FBgn0025394	1329	1	1351
FBgn0000482	279	109	181
FBgn0001189	428	56	455
FBgn0029587	33	290	1
FBgn0024897	22	21	1
FBgn0025391	3	0	3
FBgn0025378	0	0	0
FBgn0023130	115	10	152
FBgn0023530	185	1	189
FBgn0025390	135	3	164
FBgn0025393	0	12	0
FBgn0003517	4063	4	4061
FBgn0044508	0	0	0
FBgn0025382	163	1	163
FBgn0052808	9	2	17
FBgn0027791	162	12	150
FBgn0027793	26	7	19
FBgn0052806	11	0	11
FBgn0026873	93	3	100
FBgn0023513	299	18	318
FBgn0014411	482	3	531
FBgn0023514	243	13	262
FBgn0029594	80	40	101
FBgn0023519	87	4	87
FBgn0023509	364	36	371
FBgn0023510	1418	4	1420
FBgn0023508	520	3	517
FBgn0023522	593	9	594
FBgn0023521	62	1	61
FBgn0025627	61	20	42
FBgn0025630	145	26	274
FBgn0025629	108	39	115
FBgn0025628	600	228	580
FBgn0029596	5	63	7
FBgn0025626	583	8	575
FBgn0025625	40	32	21
FBgn0025631	137	57	80
FBgn0026878	19	16	3
FBgn0000667	489	304	492
FBgn0003964	498	1	497
FBgn0023545	187	1	195
FBgn0023520	104	11	103
FBgn0023512	273	16	292
FBgn0023511	600	34	599
FBgn0052801	0	25	35
FBgn0023518	632	32	661
FBgn0026088	118	20	129
FBgn0026089	56	56	54
FBgn0023517	182	1	194
FBgn0023516	274	33	275
FBgn0023515	216	0	216
FBgn0028969	1147	0	1147
FBgn0026090	92	0	92
FBgn0029590	7	7	0
FBgn0025624	176	26	211
FBgn0040395	2369	1	2368
FBgn0000382	1535	24	1517
FBgn0023507	295	20	275
FBgn0004654	271	26	266
FBgn0023540	154	1	153
FBgn0025839	111	0	112
FBgn0011576	0	97	42
FBgn0015036	2	50	15
FBgn0003116	211	29	238
FBgn0040899	35	0	35
