N_unmapped	21506120	21506120	21506120
N_multimapping	0	0	0
N_noFeature	4152120	24582959	4449770
N_ambiguous	1137632	19910	716656
FBgn0031081	3624	15	3609
FBgn0052826	20	20	0
FBgn0031085	271	269	2
FBgn0062565	2	0	2
FBgn0031088	3	0	3
FBgn0041626	0	0	0
FBgn0040784	2	1	1
FBgn0031086	1	1	0
FBgn0031082	5	1	4
FBgn0031080	105	0	105
FBgn0052821	0	0	0
FBgn0053217	540	1	539
FBgn0052350	1027	25	1790
FBgn0024733	7212	59	7153
FBgn0040372	2988	7	2982
FBgn0000316	639	9	656
FBgn0024989	80	2	82
FBgn0040371	33	3	31
FBgn0029521	17	5	15
FBgn0004034	7	1	6
FBgn0000022	1	1	0
FBgn0004170	2	2	0
FBgn0002561	1	1	0
FBgn0000137	3	1	2
FBgn0029522	0	127	34
FBgn0052817	2	35	2
FBgn0029524	6	2	9
FBgn0023536	256	27	310
FBgn0023534	566	4	562
FBgn0023535	4	203	15
FBgn0023537	3241	13	3230
FBgn0029525	545	10	541
FBgn0029523	60	43	198
FBgn0010019	41	0	41
FBgn0011822	0	0	0
FBgn0052816	128	3	128
FBgn0040370	3434	109	3327
FBgn0040373	64	16	48
FBgn0000108	27190	134	27060
FBgn0025640	114	13	113
FBgn0025635	475	12	463
FBgn0001341	232	58	183
FBgn0003575	1887	6	1881
FBgn0025634	137	0	137
FBgn0025638	772	48	800
FBgn0040383	266	3	278
FBgn0040382	3432	7	3425
FBgn0027343	154	0	154
FBgn0025621	475	4	471
FBgn0029535	8	8	0
FBgn0026874	5	0	5
FBgn0025616	0	0	0
FBgn0015799	935	5	930
FBgn0025620	593	2	791
FBgn0015288	2211	3	2208
FBgn0029532	25	25	0
FBgn0029531	6	111	0
FBgn0025639	3193	56	3213
FBgn0002579	2139	2	2138
FBgn0026879	87	2	97
FBgn0029529	47	2	52
FBgn0025633	2348	9	2339
FBgn0040892	48	48	0
FBgn0040341	71	79	0
FBgn0029539	5	4	1
FBgn0040339	164	0	175
FBgn0052815	1018	54	1064
FBgn0040340	401	0	401
FBgn0040347	87	121	93
FBgn0042146	4	2	2
FBgn0029552	3	3	0
FBgn0040337	94	1	99
FBgn0040398	3418	2	3416
FBgn0040365	0	0	0
FBgn0040397	1928	37	1990
FBgn0026143	268	31	243
FBgn0040351	1225	25	1410
FBgn0040338	1	0	1
FBgn0040350	6	4	2
FBgn0040349	502	1	501
FBgn0040348	459	54	532
FBgn0040346	195	62	232
FBgn0040342	23	6	18
FBgn0040345	18	29	0
FBgn0040343	35	1	34
FBgn0052814	97	19	78
FBgn0040364	436	1	435
FBgn0040362	0	0	0
FBgn0040361	0	0	0
FBgn0040360	0	0	0
FBgn0040359	0	0	0
FBgn0040358	3	0	3
FBgn0029568	2	1	1
FBgn0040357	4	1	3
FBgn0040367	9	8	1
FBgn0025642	11	1	10
FBgn0004650	7	0	8
FBgn0024362	698	15	684
FBgn0024361	29	27	6
FBgn0024364	238	2	238
FBgn0029573	9	9	0
FBgn0024987	2612	11	2601
FBgn0023169	3104	21	3105
FBgn0052813	1145	18	1127
FBgn0024985	3369	6	3363
FBgn0027794	523	0	523
FBgn0027795	39	1	38
FBgn0024986	270	13	279
FBgn0000826	1	3	0
FBgn0024365	800	0	800
FBgn0024360	191	7	189
FBgn0024366	63	0	63
FBgn0025641	2501	13	2489
FBgn0052811	9	1	8
FBgn0028550	2065	51	2017
FBgn0026876	85	0	85
FBgn0040366	112	0	112
FBgn0040363	1	1	0
FBgn0040368	0	0	0
FBgn0026872	288	36	271
FBgn0029580	52	32	34
