N_unmapped	34833971	34833971	34833971
N_multimapping	0	0	0
N_noFeature	468626	3465000	510171
N_ambiguous	234613	3252	168304
FBgn0031081	0	0	0
FBgn0052826	0	0	0
FBgn0031085	1	0	1
FBgn0062565	32	0	32
FBgn0031088	0	0	0
FBgn0041626	0	0	0
FBgn0040784	0	0	0
FBgn0031086	12	1	11
FBgn0031082	0	0	0
FBgn0031080	0	0	0
FBgn0052821	0	0	0
FBgn0053217	82	0	82
FBgn0052350	91	3	143
FBgn0024733	6828	17	6811
FBgn0040372	387	0	388
FBgn0000316	177	1	181
FBgn0024989	40	32	10
FBgn0040371	12	0	12
FBgn0029521	14	1	13
FBgn0004034	20	19	1
FBgn0000022	11	11	0
FBgn0004170	28	28	0
FBgn0002561	25	25	0
FBgn0000137	0	0	0
FBgn0029522	0	7	31
FBgn0052817	3	6	6
FBgn0029524	8	1	9
FBgn0023536	45	0	46
FBgn0023534	2	0	2
FBgn0023535	10	0	27
FBgn0023537	372	0	372
FBgn0029525	214	1	215
FBgn0029523	11	36	18
FBgn0010019	76	0	76
FBgn0011822	1	1	0
FBgn0052816	33	9	24
FBgn0040370	68	63	5
FBgn0040373	53	1	53
FBgn0000108	16	10	6
FBgn0025640	70	1	71
FBgn0025635	47	1	46
FBgn0001341	242	26	224
FBgn0003575	239	2	237
FBgn0025634	58	0	58
FBgn0025638	139	2	141
FBgn0040383	35	0	36
FBgn0040382	156	0	156
FBgn0027343	4	3	1
FBgn0025621	174	3	173
FBgn0029535	1	1	0
FBgn0026874	18	1	18
FBgn0025616	6	1	5
FBgn0015799	315	1	316
FBgn0025620	0	0	0
FBgn0015288	2091	4	2089
FBgn0029532	3	3	0
FBgn0029531	1	4	1
FBgn0025639	298	2	300
FBgn0002579	1985	0	1985
FBgn0026879	56	1	57
FBgn0029529	14	0	15
FBgn0025633	387	0	387
FBgn0040892	2	2	0
FBgn0040341	12	13	0
FBgn0029539	0	0	0
FBgn0040339	39	0	40
FBgn0052815	8	3	10
FBgn0040340	403	0	403
FBgn0040347	27	3	39
FBgn0042146	0	0	0
FBgn0029552	0	0	0
FBgn0040337	31	0	31
FBgn0040398	110	0	110
FBgn0040365	0	0	0
FBgn0040397	24	23	3
