N_unmapped	35305767	35305767	35305767
N_multimapping	0	0	0
N_noFeature	355961	4929122	396366
N_ambiguous	333080	5605	203740
FBgn0031081	0	0	0
FBgn0052826	0	0	0
FBgn0031085	0	0	0
FBgn0062565	42	0	42
FBgn0031088	0	0	0
FBgn0041626	0	0	0
FBgn0040784	0	0	0
FBgn0031086	21	1	20
FBgn0031082	0	0	0
FBgn0031080	0	0	0
FBgn0052821	0	0	0
FBgn0053217	116	1	115
FBgn0052350	145	7	236
FBgn0024733	15949	60	15890
FBgn0040372	354	1	354
FBgn0000316	368	0	389
FBgn0024989	25	18	10
FBgn0040371	10	0	12
FBgn0029521	21	4	19
FBgn0004034	11	10	1
FBgn0000022	3	3	0
FBgn0004170	10	10	0
FBgn0002561	3	3	0
FBgn0000137	1	1	0
FBgn0029522	0	11	70
FBgn0052817	2	7	6
FBgn0029524	10	1	11
FBgn0023536	61	0	72
FBgn0023534	1	0	1
FBgn0023535	25	1	62
FBgn0023537	764	2	762
FBgn0029525	343	1	343
FBgn0029523	15	77	25
FBgn0010019	72	0	72
FBgn0011822	1	1	0
FBgn0052816	20	2	19
FBgn0040370	67	63	8
FBgn0040373	112	0	113
FBgn0000108	8	3	5
FBgn0025640	117	8	121
FBgn0025635	66	4	62
FBgn0001341	358	26	341
FBgn0003575	219	1	218
FBgn0025634	128	0	128
FBgn0025638	365	10	372
FBgn0040383	32	0	34
FBgn0040382	205	4	201
FBgn0027343	1	1	0
FBgn0025621	178	2	176
FBgn0029535	0	0	0
FBgn0026874	4	0	4
FBgn0025616	0	0	0
FBgn0015799	442	0	442
FBgn0025620	0	0	0
FBgn0015288	2822	8	2814
FBgn0029532	3	3	0
FBgn0029531	1	6	0
FBgn0025639	241	12	248
FBgn0002579	4876	5	4871
FBgn0026879	176	8	184
FBgn0029529	40	1	45
FBgn0025633	389	2	387
FBgn0040892	2	2	0
FBgn0040341	2	2	0
FBgn0029539	0	0	0
FBgn0040339	85	0	92
FBgn0052815	9	30	10
FBgn0040340	923	3	920
FBgn0040347	42	7	59
FBgn0042146	1	0	1
FBgn0029552	0	0	0
FBgn0040337	61	0	62
FBgn0040398	241	0	241
FBgn0040365	0	0	0
FBgn0040397	22	22	3
FBgn0026143	109	2	108
FBgn0040351	2	0	3
