N_unmapped	20602760	20602760	20602760
N_multimapping	0	0	0
N_noFeature	8584884	31313433	9097963
N_ambiguous	1162486	29874	714039
FBgn0031081	3456	15	3441
FBgn0052826	46	46	0
FBgn0031085	901	894	7
FBgn0062565	6	1	5
FBgn0031088	5	0	5
FBgn0041626	1	0	1
FBgn0040784	0	0	0
FBgn0031086	4	3	1
FBgn0031082	10	7	3
FBgn0031080	85	0	85
FBgn0052821	0	0	0
FBgn0053217	436	15	422
FBgn0052350	1112	66	1830
FBgn0024733	5756	332	5428
FBgn0040372	2902	10	2893
FBgn0000316	619	7	635
FBgn0024989	98	5	97
FBgn0040371	24	1	25
FBgn0029521	23	4	19
FBgn0004034	14	3	11
FBgn0000022	1	1	0
FBgn0004170	2	2	0
FBgn0002561	1	1	0
FBgn0000137	4	4	0
FBgn0029522	0	142	36
FBgn0052817	0	58	5
FBgn0029524	6	0	13
FBgn0023536	255	22	292
FBgn0023534	433	4	429
FBgn0023535	5	212	24
FBgn0023537	2607	10	2599
FBgn0029525	684	29	662
FBgn0029523	83	43	252
FBgn0010019	39	0	39
FBgn0011822	1	0	1
FBgn0052816	83	6	78
FBgn0040370	2728	139	2591
FBgn0040373	52	10	43
FBgn0000108	34093	480	33615
FBgn0025640	153	5	153
FBgn0025635	411	21	390
FBgn0001341	268	76	196
FBgn0003575	2706	15	2693
FBgn0025634	146	1	145
FBgn0025638	637	78	661
FBgn0040383	242	0	258
FBgn0040382	3536	8	3528
FBgn0027343	186	0	186
FBgn0025621	521	4	519
FBgn0029535	24	24	0
FBgn0026874	4	0	4
FBgn0025616	1	1	0
FBgn0015799	1181	6	1177
FBgn0025620	551	6	762
FBgn0015288	3403	3	3400
FBgn0029532	29	29	0
FBgn0029531	17	138	1
FBgn0025639	4271	53	4322
FBgn0002579	1207	2	1205
FBgn0026879	83	1	87
FBgn0029529	80	0	88
FBgn0025633	3097	8	3089
FBgn0040892	97	97	0
FBgn0040341	174	187	3
FBgn0029539	21	22	1
FBgn0040339	159	0	170
FBgn0052815	1165	56	1254
FBgn0040340	466	5	461
FBgn0040347	75	94	73
FBgn0042146	5	0	5
FBgn0029552	6	5	1
