""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"chr"	"symbol"
"FBgn0013679"	2793.12886474961	1.03299521153579	0.137521247338986	7.5115317198184	5.84395069612329e-14	4.55477517255849e-10	"MT"	"ND1"
"FBgn0019660"	1441.82079975336	2.94531914995329	0.449383712585658	6.55412972803699	5.59672981967153e-11	2.181045610726e-07	"X"	"roX2"
"FBgn0013678"	20735.3656679042	0.580564019409426	0.136998078401712	4.23775301217779	2.25767933247355e-05	0.0586545090576628	"MT"	"CYTB"
"FBgn0053217"	177.844357731281	-0.0449388044765271	0.244764455727474	-0.183600205932527	0.854327101556866	0.999956046932013	"3L"	"CG33217"
"FBgn0052350"	238.654476281309	0.109843727787625	0.212065392042489	0.517971021719644	0.604478487885741	0.999956046932013	"3L"	"Vps11"
"FBgn0024733"	5681.48706383007	-0.0181611812611894	0.130666843505178	-0.138988444000102	0.889459280764856	0.999956046932013	"3L"	"RpL10"
"FBgn0040372"	325.85784813538	0.00625492095689478	0.192196528449417	0.0325444013341842	0.974037907622443	0.999956046932013	"X"	"G9a"
"FBgn0000316"	249.261348995005	0.132285242366223	0.203988022306216	0.64849514628679	0.516664749117916	0.999956046932013	"X"	"cin"
"FBgn0004034"	17.6760799500902	0.0113108140947986	0.613871630482997	0.0184253735359934	0.985299510722251	0.999956046932013	"X"	"y"
"FBgn0029522"	39.0955908359881	0.204028895787561	0.42239905546009	0.483024034145452	0.6290786711478	0.999956046932013	"X"	"CG13373"
"FBgn0052817"	3.9338302056775	-0.972082284044393	1.28337709871867	-0.757440883910834	0.44878577010918	0.999956046932013	"X"	"CG32817"
"FBgn0029524"	6.09620471474228	-0.41833980283566	1.07987562263504	-0.387396283485734	0.698462854774464	0.999956046932013	"X"	"CG3176"
"FBgn0023536"	52.771966892365	0.0651179505117839	0.378177096499646	0.172189038190061	0.86328891542901	0.999956046932013	"X"	"CG3156"
"FBgn0023535"	26.9465814431831	0.302758868141392	0.507294165532694	0.596811256095316	0.550633401987601	0.999956046932013	"X"	"arg"
"FBgn0023537"	1128.98469222377	0.00174357155466085	0.149720012082895	0.0116455477821862	0.99070840724206	0.999956046932013	"X"	"CG17896"
"FBgn0029525"	329.692727296276	-0.0465153709350959	0.190435623614651	-0.244257718446736	0.807031227597022	0.999956046932013	"X"	"CG18273"
"FBgn0029523"	11.1038392553615	0.30947971622374	0.790582613261319	0.391457781935111	0.695458889004294	0.999956046932013	"X"	"CR18275"
"FBgn0040373"	69.3361514874269	0.198955179936571	0.384086058030625	0.517996359869712	0.604460809084298	0.999956046932013	"X"	"CG3038"
"FBgn0000108"	6.9639574478725	-0.0408337629558828	1.00871113297052	-0.0404811264803162	0.967709553593553	0.999956046932013	"X"	"Appl"
"FBgn0025640"	67.1263776611876	-0.0927250081742197	0.344467135743637	-0.269183903346961	0.787788166531636	0.999956046932013	"X"	"CG13369"
"FBgn0025635"	87.4710842940221	-0.124925700174937	0.300637537714593	-0.415535934483117	0.677749614907182	0.999956046932013	"X"	"CG17829"
"FBgn0001341"	252.892174924389	-0.103623399153991	0.203202130124137	-0.50995232722554	0.61008486097249	0.999956046932013	"X"	"Mybbp1A"
"FBgn0003575"	198.301144831877	-0.0118334453187357	0.219091140678045	-0.0540115190514481	0.956925986763299	0.999956046932013	"X"	"su(sable)"
"FBgn0025634"	47.7163708470858	-0.0882161163006539	0.390029795600278	-0.226177890242678	0.821063066097123	0.999956046932013	"X"	"CG13367"
"FBgn0025638"	247.945914749672	-0.099657037391944	0.203274237291101	-0.490259064404846	0.623950590089446	0.999956046932013	"X"	"Roc1a"
"FBgn0040383"	31.6705196105362	-0.388006675227073	0.486450124858327	-0.797628894308693	0.425085878230573	0.999956046932013	"X"	"CG5254"
"FBgn0040382"	336.72735384886	-0.230844312581722	0.190866249420182	-1.20945590581355	0.226487741607881	0.999956046932013	"X"	"CG5273"
"FBgn0027343"	291.539002281781	-0.0138603044699505	0.196294732678237	-0.0706096606915586	0.943708421486497	0.999956046932013	"X"	"fz3"
"FBgn0025621"	324.707358276062	-0.03602806952482	0.191205741210005	-0.188425668062183	0.850542979855677	0.999956046932013	"X"	"CG16989"
"FBgn0026874"	3.3488009386391	0.624809812691981	1.33833890441839	0.466854703714609	0.640603834627072	0.999956046932013	"X"	"CG13358"
"FBgn0015799"	405.841296139635	0.00416212016792224	0.180594615441209	0.0230467567250208	0.981612976367381	0.999956046932013	"X"	"Rbf"
"FBgn0015288"	1352.93777168359	0.0109688988686433	0.157123382729929	0.0698107352200862	0.944344302556563	0.999956046932013	"X"	"RpL22"
"FBgn0025639"	329.661478487786	-0.0283092760858524	0.189990920729631	-0.149003310143111	0.881551021008788	0.999956046932013	"X"	"Hmt4-20"
"FBgn0002579"	1222.63919413578	-0.082603042401767	0.419129225084535	-0.197082516460422	0.843762964947293	0.999956046932013	"X"	"RpL36"
"FBgn0026879"	47.4795589578297	0.23930056090405	0.388502873446907	0.615955703958913	0.537923755466234	0.999956046932013	"X"	"CG13364"
"FBgn0029529"	23.1402363185648	0.37883331853041	0.548673239485156	0.690453427045004	0.489909088325216	0.999956046932013	"X"	"CG13365"
"FBgn0025633"	394.136078602783	-0.00757226417367892	0.18007000175127	-0.0420517804189198	0.966457419790153	0.999956046932013	"X"	"CG13366"
"FBgn0040339"	63.2184583520736	0.151083037616065	0.350580425022703	0.43095115081306	0.666503889792819	0.999956046932013	"X"	"MED22"
"FBgn0052815"	12.2951059443918	-0.196393541742847	0.729445919304731	-0.269236603489453	0.787747614344075	0.999956046932013	"X"	"CG32815"
